"tweet","time","tweeter","number_of_retweets","number_of_favourites""b'If Iran is able to turn over to the U.S. kidnapped former FBI Agent Robert A. Levinson, who has been missing in Ira\xe2\x80\xa6 https://t.co/NFxR4gJCei'",2019-11-11 02:25:09,realDonaldTrump,18773,75052
"b'RT @KimStrassel: Impeachment is meant to be a big deal, but Democrats and the media have accomplished the disturbing feat of turning it int\xe2\x80\xa6'",2019-11-16 18:44:38,realDonaldTrump,11005,0
b'Congratulations Kimberley. Great book! https://t.co/IFlMf1qIrb',2019-11-16 18:44:16,realDonaldTrump,8719,36390
b'RT @AriFleischer: The most important part of today\xe2\x80\x99s hearing was Amb. Yovanovitch\xe2\x80\x99s statement that she has no evidence that Trump received\xe2\x80\xa6',2019-11-16 18:42:56,realDonaldTrump,14811,0
b'RT @AriFleischer: The Qs the press asked Schiff at his post-hearing news conference were friendly.  The Qs the press asked to the Republica\xe2\x80\xa6',2019-11-16 18:42:21,realDonaldTrump,8415,0
"b'RT @realDonaldTrump: LOUISIANA, VOTE @EddieRispone TODAY! He will be a great governor!'",2019-11-16 18:39:17,realDonaldTrump,15337,0
"b'\xe2\x80\x9cI mean, come on. The Democrats are doing focus groups to try and figure out what words to use to move the needle.\xe2\x80\xa6 https://t.co/TiN02s4ykR'",2019-11-16 18:38:10,realDonaldTrump,19043,71988
"b'\xe2\x80\x9cTriggered,\xe2\x80\x9d a great book by my son, Don. Now number one on @NYTIMES LIST. Keep it there for a while!'",2019-11-16 17:57:51,realDonaldTrump,13130,66618
b'RT @realDonaldTrump: Good morning Louisiana! Polls are open at 7AM. Get out and VOTE for @EddieRispone to be your next Gov! He will get you\xe2\x80\xa6',2019-11-16 15:49:11,realDonaldTrump,18129,0
"b'\xe2\x80\x9cMy support for Donald Trump has never been greater than it is right now. It is paramountly obvious watching this,\xe2\x80\xa6 https://t.co/ds5t4N9fwp'",2019-11-16 15:38:34,realDonaldTrump,18230,73045
"b'Dow hits 28,000 - FIRST TIME EVER, HIGHEST EVER! Gee, Pelosi &amp; Schitt have a good idea, \xe2\x80\x9clets Impeach the President\xe2\x80\xa6 https://t.co/x8fuxDPsDd'",2019-11-16 15:18:27,realDonaldTrump,28933,119701
"b'RT @DanScavino: \xe2\x80\x9cArmy 1st Lt. Clint Lorance, one of two U.S. Army officers granted clemency Friday by POTUS Trump, was released from prison\xe2\x80\xa6'",2019-11-16 13:56:23,realDonaldTrump,22531,0
"b'LOUISIANA, VOTE @EddieRispone TODAY! He will be a great governor!'",2019-11-16 13:51:34,realDonaldTrump,15337,59170
b'Good morning Louisiana! Polls are open at 7AM. Get out and VOTE for @EddieRispone to be your next Gov! He will get\xe2\x80\xa6 https://t.co/MVmnupg5CY',2019-11-16 13:08:14,realDonaldTrump,18129,57468
"b'RT @thehill: AG Bill Barr: ""Immediately after President Trump won election, opponents inaugurated what they call \'The Resistance\' and they\xe2\x80\xa6'",2019-11-16 06:02:39,realDonaldTrump,24252,0
b'RT @marklevinshow: Attorney General Bill Barr slams the constant efforts to undermine the president in a speech to the Federalist Society\xe2\x80\xa6',2019-11-16 06:02:08,realDonaldTrump,17828,0
b'#NewHoaxSameSwamp https://t.co/GIg9R9Txe0',2019-11-16 02:39:50,realDonaldTrump,34388,91549
b'https://t.co/YvlBpfsiTa',2019-11-16 00:33:20,realDonaldTrump,35476,118005
b'THANK YOU! #MAGA #KAG https://t.co/Pcq7IbehVp',2019-11-16 00:16:42,realDonaldTrump,15968,61887
b'https://t.co/8h6ZmdGlPf https://t.co/shaijXMXli',2019-11-15 22:10:52,realDonaldTrump,18020,63749
"b'RT @RepLeeZeldin: History is going to be so MASSIVELY unkind towards Pelosi, Schiff and the rest of Congressional Democrats who continue su\xe2\x80\xa6'",2019-11-15 20:40:58,realDonaldTrump,18203,0
"b'RT @RepMarkMeadows: The Democrats second day impeachment witness, Ambassador Yovanovitch, has no information on any of the relevant questio\xe2\x80\xa6'",2019-11-15 20:40:03,realDonaldTrump,16787,0
b'RT @EliseStefanik: Obama\xe2\x80\x99s own State Dept. was so concerned about conflicts of interest from Hunter Biden\xe2\x80\x99s role at Burisma that they raise\xe2\x80\xa6',2019-11-15 20:39:40,realDonaldTrump,27361,0
"b'RT @EliseStefanik: The facts are clear, confirmed by our witness, Ambassador Yovanovitch: defensive lethal aid was provided to Ukraine not\xe2\x80\xa6'",2019-11-15 20:39:01,realDonaldTrump,20232,0
"b""RT @SteveScalise: The Dems' star witness was just asked on record if she had any information regarding @realDonaldTrump accepting any bribe\xe2\x80\xa6""",2019-11-15 20:27:08,realDonaldTrump,25088,0
"b'RT @GOPLeader: Before Chairman Adam Schiff gets a chance to make up another phone call between Presidents Trump and Zelensky, @DevinNunes j\xe2\x80\xa6'",2019-11-15 20:26:46,realDonaldTrump,20128,0
b'RT @Jim_Jordan: https://t.co/gjRFvN02xO',2019-11-15 20:26:22,realDonaldTrump,13873,0
b'RT @DanScavino: \xe2\x80\x9cUkrainian FM Vadym Prystaiko said on Thur that the U.S. Amb did not link financial military assistance to a request for Uk\xe2\x80\xa6',2019-11-15 20:25:30,realDonaldTrump,8505,0
"b'RT @Jim_Jordan: We now have both the April and July calls between President Trump and President Zelensky. Once again, no linkage of any kin\xe2\x80\xa6'",2019-11-15 19:17:50,realDonaldTrump,27888,0
"b'RT @RepMarkMeadows: Bravo from @RepChrisStewart, who just summarized this whole hearing:\n\nQ: ""Do you have any information regarding POTUS a\xe2\x80\xa6'",2019-11-15 19:16:29,realDonaldTrump,27814,0
"b'RT @Rep_Watkins: Democrats didn\xe2\x80\x99t like the outcome of the 2016 election, so now they\xe2\x80\x99re trying to impeach @realDonaldTrump \n\n#KS02 #ksleg h\xe2\x80\xa6'",2019-11-15 19:16:02,realDonaldTrump,10996,0
"b'RT @GOPLeader: .@RepStefanik: ""I just want to get it on record. In terms of defensive lethal aid, which you were an advocate for, that was\xe2\x80\xa6'",2019-11-15 19:15:48,realDonaldTrump,16984,0
b'RT @RepAndyBiggsAZ: .@RepDevinNunes is exactly right: former Ambassador Yovanovitch should not be a witness at an impeachment hearing where\xe2\x80\xa6',2019-11-15 19:15:18,realDonaldTrump,11064,0
b'RT @HouseGOP: Why is Chairman Schiff afraid of @RepStefanik?\n\nWhy doesn\xe2\x80\x99t he want Republican members to ask questions?\n\nWhy is he conductin\xe2\x80\xa6',2019-11-15 19:14:46,realDonaldTrump,11680,0
b'RT @CongressmanHice: Quick reminder \xe2\x86\x92 Ambassador Marie Yovanovitch is yet another person who wasn\xe2\x80\x99t present on the July 25th call \xe2\x80\x93 and tha\xe2\x80\xa6',2019-11-15 19:14:39,realDonaldTrump,8915,0
"b'RT @RepMarkMeadows: One thing to note:\n\nNotice how, so far, the Democrats have been peppering the witness with questions asking her to spec\xe2\x80\xa6'",2019-11-15 19:14:30,realDonaldTrump,14799,0
"b""RT @RepDLamborn: This witness has absolutely no relevant information. She can't bring any first-hand knowledge of the events and was recall\xe2\x80\xa6""",2019-11-15 19:14:24,realDonaldTrump,9404,0
"b'RT @RepSmucker: No matter how hard the media and the Democrats try to spin the hearings, these are the facts... #ImpeachingHearings #FactsM\xe2\x80\xa6'",2019-11-15 19:14:20,realDonaldTrump,7312,0
"b'So they now convict Roger Stone of lying and want to jail him for many years to come. Well, what about Crooked Hill\xe2\x80\xa6 https://t.co/JAMq1fjRVz'",2019-11-15 17:13:56,realDonaldTrump,47420,154787
"b'Stock Market up big. New and Historic Record. Job, jobs, jobs!'",2019-11-15 16:34:35,realDonaldTrump,21429,109642
b'We have vacancies in various departments because we do not want or need as many people as past administrations (and\xe2\x80\xa6 https://t.co/GsZxGrOGUP',2019-11-15 16:21:55,realDonaldTrump,21918,90115
b'https://t.co/XE7ofTy7Sf',2019-11-15 15:27:43,realDonaldTrump,13256,40885
b'https://t.co/0zTfpzHCNK',2019-11-15 15:18:03,realDonaldTrump,13984,41653
"b'Another Record Stock Market, 21 times this year, despite an ongoing, &amp; totally unfounded, Witch Hunt, &amp; a Democrat\xe2\x80\xa6 https://t.co/gRAV8W5o7k'",2019-11-15 15:17:45,realDonaldTrump,17840,73332
"b'Everywhere Marie Yovanovitch went turned bad. She started off in Somalia, how did that go? Then fast forward to Ukr\xe2\x80\xa6 https://t.co/N6KQO9jBWS'",2019-11-15 15:01:40,realDonaldTrump,32645,123511
b'The Impeachment Witch Hunt should be over with the statement made last night by the President and Foreign Minister\xe2\x80\xa6 https://t.co/sbNUyq1ghc',2019-11-15 13:48:50,realDonaldTrump,19922,74712
b'Democrats must apologize to USA: Ukrainian Foreign Minister Vadym Prystaiko said that \xe2\x80\x9cUnited States Ambassador Gor\xe2\x80\xa6 https://t.co/Y7eTx5RCfK',2019-11-15 04:52:16,realDonaldTrump,22644,81956
"b'This Saturday, the eyes of history are looking at the people of Louisiana. If you want to defend your values, your\xe2\x80\xa6 https://t.co/iArddZXufJ'",2019-11-15 03:53:17,realDonaldTrump,18372,66771
b'RT @DanScavino: https://t.co/tckvBQclps https://t.co/WKwdBxOkSb',2019-11-15 02:54:22,realDonaldTrump,10777,0
"b'RT @RepDougCollins: Great news for @GAPoultryFed, @chickencouncil, and poultry farmers across the country! Thank you @realDonaldTrump, @Sec\xe2\x80\xa6'",2019-11-15 02:53:49,realDonaldTrump,6675,0
"b'RT @Jim_Jordan: TODAY the Ukrainian Foreign Minister, Vadym Prystaiko, verified what we already knew:\n\n\xe2\x80\x9cI have never seen a direct relation\xe2\x80\xa6'",2019-11-15 02:52:38,realDonaldTrump,22987,0
b'RT @Jim_Jordan: Calls &amp; meetings:\n\n7/25\xe2\x80\x94Call between @POTUS and Zelensky\n7/26\xe2\x80\x94Volker &amp; Taylor meet Zelensky\n8/27\xe2\x80\x94John Bolton meets Zelensky\xe2\x80\xa6',2019-11-15 02:51:14,realDonaldTrump,20666,0
"b""RT @Scavino45: \xe2\x80\x9cAdam Schiff is wasting the nation's time with impeachment hearings\xe2\x80\x9d https://t.co/DsPD85HNtg""",2019-11-15 02:50:55,realDonaldTrump,12403,0
b'Getting ready to land in Louisiana to do Rally with Great Republican @EddieRispone for Governor. He will get your t\xe2\x80\xa6 https://t.co/WRsx8GlSdP',2019-11-15 00:28:02,realDonaldTrump,13520,60759
"b'We continue to monitor the terrible events at Saugus High School in Santa Clarita, California through our ongoing c\xe2\x80\xa6 https://t.co/EfzRdbOvkn'",2019-11-14 23:34:55,realDonaldTrump,10414,55381
b'Where\xe2\x80\x99s the Fake Whistleblower?',2019-11-14 15:39:25,realDonaldTrump,30555,153846
b'.@DanHenninger  WSJ: Nancy Pelosi had it right the first time when she did not want to go down the Impeachment path\xe2\x80\xa6 https://t.co/uI64avtp3L',2019-11-14 15:28:15,realDonaldTrump,13934,56069
b'\xe2\x80\x9cThat hearing was about a policy dispute.\xe2\x80\x9d Robert Ray. \xe2\x80\x9cRegular people watching this cannot conclude that the Presi\xe2\x80\xa6 https://t.co/2AI80BU3m8',2019-11-14 14:49:05,realDonaldTrump,12024,51225
b'\xe2\x80\x9cNeither one of the Democrat star witnesses at the Impeachment hearings could point out an impeachable offense. Tha\xe2\x80\xa6 https://t.co/jyyKeUkl4b',2019-11-14 14:37:52,realDonaldTrump,12583,49433
b'Walmart announces great numbers. No impact from Tariffs (which are contributing $Billions to our Treasury). Inflati\xe2\x80\xa6 https://t.co/QreDGszf2V',2019-11-14 14:32:35,realDonaldTrump,19137,85157
"b'Hit New Stock Market record again yesterday, the 20th time this year, with GREAT potential for the future. USA is w\xe2\x80\xa6 https://t.co/kidaZkYMUK'",2019-11-14 13:44:07,realDonaldTrump,21899,98340
"b'.@RepRatcliffe asked the two \xe2\x80\x9cstar\xe2\x80\x9d witnesses, \xe2\x80\x9cwhere is the impeachable event in that call?\xe2\x80\x9d Both stared straight\xe2\x80\xa6 https://t.co/PGv9NDBf6W'",2019-11-14 11:54:17,realDonaldTrump,24749,89430
b'RT @RepMarkMeadows: Brilliant job by my colleagues today on the Intel Committee. They clearly highlighted the gaping holes in the Democrats\xe2\x80\xa6',2019-11-14 11:41:12,realDonaldTrump,20643,0
b'RT @RepDougCollins: A live look into Ambassador Taylor\xe2\x80\x99s testimony in the Schiff impeachment proceedings \xe2\x86\x92 https://t.co/oiiUgkc8UG',2019-11-14 11:40:49,realDonaldTrump,21641,0
"b""RT @TeamTrump: President @realDonaldTrump: They\xe2\x80\x99re using television lawyers. I\xe2\x80\x99m not surprised to see it, Schiff can't ask his own question\xe2\x80\xa6""",2019-11-14 11:33:06,realDonaldTrump,8788,0
b'RT @WhiteHouse: President @realDonaldTrump gave an update on relations with Turkey at the top of his meeting with President Erdogan. https:\xe2\x80\xa6',2019-11-14 11:29:47,realDonaldTrump,6983,0
"b'RT @TeamTrump: President @realDonaldTrump on the Democrat\'s hearing while he was meeting with the leader of Turkey: ""I would much rather fo\xe2\x80\xa6'",2019-11-14 11:28:44,realDonaldTrump,9157,0
b'RT @JesseBWatters: This was a hearsay hearing. These witnesses have never met President @realdonaldtrump and they were not on the call. #Fo\xe2\x80\xa6',2019-11-14 11:27:52,realDonaldTrump,9449,0
"b""RT @WhiteHouse: President @realDonaldTrump on today's sham hearing: https://t.co/AqaO0JNbCI""",2019-11-14 11:27:38,realDonaldTrump,5599,0
"b'RT @JesseBWatters: IF The Ukrainian President was bribed by President @realdonaldtrump, He didn\xe2\x80\x99t know he was being bribed, he didn\xe2\x80\x99t say h\xe2\x80\xa6'",2019-11-14 11:26:55,realDonaldTrump,12271,0
b'RT @WhiteHouse: If House Democrats were as committed to helping Americans succeed under President @realDonaldTrump as they are to tearing h\xe2\x80\xa6',2019-11-14 11:25:20,realDonaldTrump,7998,0
"b'Wow! Was just told that my son\xe2\x80\x99s book, \xe2\x80\x9cTriggered,\xe2\x80\x9d is Number One on The New York Times Bestseller List. Congratulations Don!'",2019-11-14 03:47:12,realDonaldTrump,26899,164279
b'RT @Scavino45: After the call - Ambassador Taylor met with Ukrainian President Volodymyr Zelensky the VERY NEXT DAY!\n\nPresident Zelensky sa\xe2\x80\xa6',2019-11-14 03:39:06,realDonaldTrump,9500,0
b'RT @Jim_Jordan: Mr. Kent affirmed Ukraine has a long-standing history of corruption. \n\nAnd President Trump was deeply skeptical of this cor\xe2\x80\xa6',2019-11-14 03:38:51,realDonaldTrump,17959,0
b'RT @Jim_Jordan: https://t.co/zODJMgmP5F',2019-11-14 03:38:35,realDonaldTrump,13948,0
b'RT @Scavino45: Moments ago.... https://t.co/XI41TPSHEp https://t.co/u5xlrDRx8p',2019-11-14 03:38:13,realDonaldTrump,5842,0
b'RT @Scavino45: https://t.co/QqoztunZQk',2019-11-14 03:37:56,realDonaldTrump,7446,0
b'RT @Scavino45: #ImpeachmentSHAM #SchiffShow https://t.co/DrR2s6vtRc',2019-11-14 03:37:43,realDonaldTrump,4994,0
b'RT @Scavino45: WOW! SOOO SAD!! Shifty Schiff cuts off @EliseStefanik for wanting to enter the actual transcript of the July 25th call betwe\xe2\x80\xa6',2019-11-14 03:36:59,realDonaldTrump,10979,0
"b'RT @Jim_Jordan: Aid was delayed by just 55 days.\n\nDuring that time, we verified that President Zelensky was the real deal. https://t.co/TWJ\xe2\x80\xa6'",2019-11-14 03:36:50,realDonaldTrump,22328,0
b'RT @Scavino45: Great question by @RepRatcliffe. No answer given. #ImpeachmentSham https://t.co/OVMGQGfzwU',2019-11-14 03:36:05,realDonaldTrump,6863,0
b'RT @Scavino45: .@RepChrisStewart: \n\n\xe2\x80\x9cWelcome to year 4 of the ongoing Impeachment of President @realDonaldTrump...If your Impeachment case\xe2\x80\xa6',2019-11-14 03:35:56,realDonaldTrump,7263,0
b'RT @Scavino45: \xe2\x80\x9cWe\xe2\x80\x99ve got six people having four conversations in one sentence - and you just told me this is where you got your clear unde\xe2\x80\xa6',2019-11-14 03:35:43,realDonaldTrump,10262,0
b'RT @Scavino45: \xe2\x80\x9cThis was an abject failure for the Democrats and for Adam Schiff.\xe2\x80\x9d @EliseStefanik https://t.co/LhIa0Q8Mb8',2019-11-14 03:35:40,realDonaldTrump,9245,0
b'Thank you @FranklinGraham. It is a time of \xe2\x80\x9cshame\xe2\x80\x9d for our Country. The Democrats know what they are doing is wrong! https://t.co/O32ybh04vc',2019-11-14 03:32:36,realDonaldTrump,13925,54726
"b'RT @SteveScalise: ""What I can do here for you today is tell you what I heard from people.""\n\nThe Dems\' star witness just said he had no firs\xe2\x80\xa6'",2019-11-13 21:04:14,realDonaldTrump,18724,0
b'RT @RepMarkMeadows: Listen to @Jim_Jordan review the unbelievable amount of hearsay these allegations are based on. Spread it far and wide.\xe2\x80\xa6',2019-11-13 21:04:07,realDonaldTrump,26644,0
b'RT @GOPoversight: \xe2\x80\xa2 No first-hand knowledge.\n\xe2\x80\xa2 Never spoke to President Trump.\n\xe2\x80\xa2 Never spoke to Rudy Giuliani.\n\xe2\x80\xa2 Never spoke to Mick Mulvan\xe2\x80\xa6',2019-11-13 21:03:25,realDonaldTrump,11896,0
b'RT @GOPoversight: Days since @RepAdamSchiff learned the identity of the whistleblower: 93 https://t.co/lXmokHZ227',2019-11-13 21:03:14,realDonaldTrump,6032,0
b'RT @HouseGOP: It\xe2\x80\x99s NOT about the facts...\n\nIt\xe2\x80\x99s NOT about fairness...\n\nIt\xe2\x80\x99s NOT about finding the truth for the American people...\n\nFor Hou\xe2\x80\xa6',2019-11-13 21:03:10,realDonaldTrump,11804,0
b'RT @GOPoversight: \xf0\x9f\x93\xba WATCH: Democrats ask star witness about alleged quid pro quo. \n\nStar witness admits he has no first-hand knowledge of t\xe2\x80\xa6',2019-11-13 19:08:06,realDonaldTrump,11191,0
b'RT @Jim_Jordan: .@RepAdamSchiff is the ONLY member of Congress who knows the identity of the \xe2\x80\x9cWhistleblower\xe2\x80\x9d who started this entire sham.\xe2\x80\xa6',2019-11-13 19:08:00,realDonaldTrump,17176,0
b'RT @RepMattGaetz: Their star witness knows nothing. \n\n#ImpeachmentHearings @Jim_Jordan https://t.co/djTTLkvNZo',2019-11-13 19:07:16,realDonaldTrump,21453,0
"b""RT @GOPoversight: WATCH: @RepAdamSchiff changes the rules in the middle of his #impeachment hearing. \n\nWe're not surprised.\n\nSchiff's impea\xe2\x80\xa6""",2019-11-13 19:07:04,realDonaldTrump,10268,0
"b'RT @RepKevinBrady: Under @HouseGOP Majority, the @WaysandMeansGOP hearing room was used to improve the lives of Americans with things like\xe2\x80\xa6'",2019-11-13 19:06:55,realDonaldTrump,6018,0
"b'RT @RepArrington: Today, @HouseDemocrats hijacked our @WaysMeansCmte hearing room for their political impeachment circus.\n\nTheir obsession\xe2\x80\xa6'",2019-11-13 19:06:25,realDonaldTrump,9802,0
"b""RT @SteveScalise: Schiff has emerged from his bunker to put on a public show. But the facts haven't changed.\n \n- @realDonaldTrump and Zelen\xe2\x80\xa6""",2019-11-13 17:04:19,realDonaldTrump,14394,0
b'RT @SteveScalise: Meet the \xe2\x80\x9cstar witnesses\xe2\x80\x9d Adam Schiff called today:\n\n- Neither have any firsthand knowledge\n- Neither spoke to @realDonal\xe2\x80\xa6',2019-11-13 17:04:08,realDonaldTrump,25105,0
"b'RT @TomFitton: If Schiff doesn\'t know who the ""whistleblower"" is -- how can he protect his identity.  Cover-up!'",2019-11-13 17:02:41,realDonaldTrump,16926,0
"b'RT @RepLeeZeldin: Schiff isn\xe2\x80\x99t even trying to hide it. He is the prosecutor, judge, jury, witness coach &amp; lead story teller of this kangaro\xe2\x80\xa6'",2019-11-13 17:00:38,realDonaldTrump,19379,0
"b'RT @WhiteHouse: ""They\'re trying to stop me, because I\'m fighting for you. And I\'ll never let that happen."" \xe2\x80\x94 President @realDonaldTrump htt\xe2\x80\xa6'",2019-11-13 16:58:15,realDonaldTrump,31241,0
b'https://t.co/FJ8gMdh5bX',2019-11-13 16:50:37,realDonaldTrump,20227,60020
"b'RT @GOPLeader: .@Jim_Jordan to Chairman Schiff: ""Of the 435 members of Congress, you are the only Member who knows who the whistleblower is\xe2\x80\xa6'",2019-11-13 16:36:57,realDonaldTrump,14961,0
"b'RT @GOPLeader: WATCH: \n\n@DevinNunes: ""After vowing publicly that impeachment requires bipartisan support, Democrats are pushing impeachment\xe2\x80\xa6'",2019-11-13 16:36:49,realDonaldTrump,12665,0
"b""RT @HouseGOP: Adam Schiff just claimed he doesn't know the whistleblower's identity.\n\nHe deliberately mislead the public about his office's\xe2\x80\xa6""",2019-11-13 16:36:40,realDonaldTrump,12317,0
b'RT @GOPoversight: FACT CHECK: Neither Ambassador Taylor nor George Kent have first-hand knowledge of a quid pro quo from the President. \n\nW\xe2\x80\xa6',2019-11-13 16:36:34,realDonaldTrump,7160,0
"b'RT @RepMarkMeadows: Reminder: the Chairman was caught misleading a reporter about communication with the whistleblower, barely four weeks a\xe2\x80\xa6'",2019-11-13 16:36:28,realDonaldTrump,9946,0
"b""RT @GOPLeader: This \xf0\x9f\x91\x8f is \xf0\x9f\x91\x8f a \xf0\x9f\x91\x8f sham \xf0\x9f\x91\x8f\n\xe2\x86\x92 Democrats are refusing access to important witnesses.\n\xe2\x86\x92 The President's legal counsel is not allowe\xe2\x80\xa6""",2019-11-13 16:36:11,realDonaldTrump,10500,0
"b'RT @RepLizCheney: Just minutes after President Trump took his oath of office on Inauguration Day 2017, the Washington Post ran a piece ushe\xe2\x80\xa6'",2019-11-13 16:36:02,realDonaldTrump,9887,0
"b'RT @RepJimBanks: Today, America will see one party try and overturn the constitutional election of a president of the United States of Amer\xe2\x80\xa6'",2019-11-13 16:35:55,realDonaldTrump,6619,0
b'RT @RepMarkMeadows: 4 inconvenient facts for the Democrat impeachment fantasy:\n\n- Call transcript shows zero link between aid and political\xe2\x80\xa6',2019-11-13 16:35:41,realDonaldTrump,10553,0
"b""RT @GOPoversight: .@RepAdamSchiff's sham #impeachment hearings begin today. \n\nBut make no mistake, Democrats have been out to get the Presi\xe2\x80\xa6""",2019-11-13 16:35:27,realDonaldTrump,7943,0
b'RT @WhiteHouse: New hoax. Same swamp. https://t.co/6byw3BVxFR',2019-11-13 16:08:54,realDonaldTrump,12241,0
b'READ THE TRANSCRIPT!',2019-11-13 13:30:55,realDonaldTrump,23756,114312
b'NEVER TRUMPERS!',2019-11-13 13:30:31,realDonaldTrump,12815,66285
b'\xe2\x80\x9cNancy Pelosi cares more about power than she does about principle. She did not want to go down this road. She real\xe2\x80\xa6 https://t.co/TsEw7G2SiO',2019-11-13 13:18:05,realDonaldTrump,15837,60351
b'The Democrats have stacked the deck against President Trump and the Republicans. They have leaked out everything. @SteveDoocy @foxandfriends',2019-11-13 12:11:42,realDonaldTrump,12919,53401
"b'\xe2\x80\x9cMillions of Americans will see what a partisan sham this whole thing is.\xe2\x80\x9d Rush Limbaugh @foxandfriends  Also, why\xe2\x80\xa6 https://t.co/M291UJuFJv'",2019-11-13 12:03:03,realDonaldTrump,20907,83097
